ID,longitude,latitude,date_time,b,t
2001-2013,5.3869184,52.8961212,6/5/2013 17:55,2,6/5/2013 17:55
2001-2013,5.3869066,52.8960935,6/5/2013 18:10,2,6/5/2013 18:10
2001-2013,5.3868629,52.8959688,6/5/2013 18:25,2,6/5/2013 18:25
2001-2013,5.3868476,52.8960701,6/5/2013 18:40,2,6/5/2013 18:40
2001-2013,5.3863894,52.895585,6/5/2013 18:55,2,6/5/2013 18:55
2001-2013,5.3863177,52.8956168,6/5/2013 19:10,2,6/5/2013 19:10
2001-2013,5.3864289,52.895755,6/5/2013 19:25,2,6/5/2013 19:25
2001-2013,5.3865488,52.8958084,6/5/2013 19:40,2,6/5/2013 19:40
2001-2013,5.3863701,52.8957307,6/5/2013 19:55,2,6/5/2013 19:55
2001-2013,5.4024018,52.9122707,6/5/2013 20:10,2,6/5/2013 20:10
2001-2013,5.4092088,52.9169732,6/5/2013 20:40,2,6/5/2013 20:40
2001-2013,5.4092558,52.9169544,6/5/2013 21:10,2,6/5/2013 21:10
2001-2013,5.4092472,52.9169626,6/5/2013 21:40,2,6/5/2013 21:40
2001-2013,5.4092515,52.9169572,6/5/2013 22:11,2,6/5/2013 22:11
2001-2013,5.4093042,52.9170153,6/5/2013 22:41,2,6/5/2013 22:41
2001-2013,5.4092958,52.9169675,6/5/2013 23:11,2,6/5/2013 23:11
2001-2013,5.4092739,52.9169716,6/5/2013 23:41,2,6/5/2013 23:41
2001-2013,5.4092934,52.9169877,6/6/2013 0:10,2,6/6/2013 0:10
2001-2013,5.4092359,52.916987,6/6/2013 0:40,2,6/6/2013 0:40
2001-2013,5.4092462,52.9169789,6/6/2013 1:11,2,6/6/2013 1:11
2001-2013,5.4092707,52.9169867,6/6/2013 1:41,2,6/6/2013 1:41
2001-2013,5.409291,52.9170157,6/6/2013 2:10,2,6/6/2013 2:10
2001-2013,5.4092759,52.9170181,6/6/2013 2:41,2,6/6/2013 2:41
2001-2013,5.4092872,52.9170132,6/6/2013 3:09,2,6/6/2013 3:09
2001-2013,5.3878463,52.8962287,6/6/2013 3:24,2,6/6/2013 3:24
2001-2013,5.3878948,52.8959945,6/6/2013 3:40,2,6/6/2013 3:40
2001-2013,5.3878433,52.8960154,6/6/2013 3:55,2,6/6/2013 3:55
2001-2013,5.3881069,52.8961108,6/6/2013 4:10,2,6/6/2013 4:10
2001-2013,5.3882519,52.8962925,6/6/2013 4:25,2,6/6/2013 4:25
2001-2013,5.3883232,52.8963612,6/6/2013 4:40,2,6/6/2013 4:40
2001-2013,5.3883972,52.8965929,6/6/2013 4:55,2,6/6/2013 4:55
2001-2013,5.3885326,52.8966285,6/6/2013 5:10,2,6/6/2013 5:10
2001-2013,5.388553,52.8965453,6/6/2013 5:24,2,6/6/2013 5:24
2001-2013,5.3886456,52.8966573,6/6/2013 5:39,2,6/6/2013 5:39
2001-2013,5.3887125,52.8967037,6/6/2013 5:55,2,6/6/2013 5:55
2001-2013,5.3882176,52.8965422,6/6/2013 6:10,2,6/6/2013 6:10
2001-2013,5.3882282,52.89655,6/6/2013 6:25,2,6/6/2013 6:25
2001-2013,5.388663,52.8967394,6/6/2013 6:40,2,6/6/2013 6:40
2001-2013,5.387248,52.8957917,6/6/2013 6:55,2,6/6/2013 6:55
2001-2013,5.3867208,52.8958625,6/6/2013 7:10,2,6/6/2013 7:10
2001-2013,5.386645,52.8958697,6/6/2013 7:25,2,6/6/2013 7:25
2001-2013,5.388287,52.8959012,6/6/2013 7:40,2,6/6/2013 7:40
2001-2013,5.3858039,52.895984,6/6/2013 7:55,2,6/6/2013 7:55
2001-2013,5.3859007,52.8960541,6/6/2013 8:10,2,6/6/2013 8:10
2001-2013,5.3865617,52.8961056,6/6/2013 8:38,2,6/6/2013 8:38
2001-2013,5.3853806,52.8957446,6/6/2013 8:53,2,6/6/2013 8:53
2001-2013,5.3854887,52.8959214,6/6/2013 9:08,2,6/6/2013 9:08
2001-2013,5.3854901,52.8959932,6/6/2013 9:38,2,6/6/2013 9:38
2001-2013,5.3856149,52.8960725,6/6/2013 10:08,2,6/6/2013 10:08
2001-2013,5.3856865,52.8961038,6/6/2013 10:38,2,6/6/2013 10:38
2001-2013,5.3856756,52.8961269,6/6/2013 11:08,2,6/6/2013 11:08
2001-2013,5.3856255,52.8960626,6/6/2013 11:38,2,6/6/2013 11:38
2001-2013,5.3857666,52.8961638,6/6/2013 12:07,2,6/6/2013 12:07
2001-2013,5.3857671,52.8961817,6/6/2013 12:38,2,6/6/2013 12:38
2001-2013,5.4027209,52.9124864,6/6/2013 13:07,2,6/6/2013 13:07
2001-2013,5.4397772,52.9306835,6/6/2013 13:39,2,6/6/2013 13:39
2001-2013,5.4397406,52.9307138,6/6/2013 14:08,2,6/6/2013 14:08
2001-2013,5.439806,52.9307675,6/6/2013 14:25,2,6/6/2013 14:25
2001-2013,5.4397794,52.9307812,6/6/2013 14:40,2,6/6/2013 14:40
2001-2013,5.4397666,52.9307281,6/6/2013 15:10,2,6/6/2013 15:10
2001-2013,5.4397511,52.9307642,6/6/2013 15:41,2,6/6/2013 15:41
2001-2013,5.424859,52.9199851,6/6/2013 16:11,2,6/6/2013 16:11
2001-2013,5.4250463,52.9200762,6/6/2013 16:26,2,6/6/2013 16:26
2001-2013,5.4250764,52.9198803,6/6/2013 16:41,2,6/6/2013 16:41
2001-2013,5.408301,52.9085626,6/6/2013 17:11,2,6/6/2013 17:11
2001-2013,5.3867886,52.8771959,6/6/2013 17:26,2,6/6/2013 17:26
2001-2013,5.3850535,52.8957312,6/6/2013 17:41,2,6/6/2013 17:41
2001-2013,5.385032,52.8957125,6/6/2013 18:11,2,6/6/2013 18:11
2001-2013,5.3849883,52.8958267,6/6/2013 18:41,2,6/6/2013 18:41
2001-2013,5.3854128,52.8956662,6/6/2013 19:10,2,6/6/2013 19:10
2001-2013,5.3854886,52.895592,6/6/2013 19:41,2,6/6/2013 19:41
2001-2013,5.4025339,52.9123216,6/6/2013 19:56,2,6/6/2013 19:56
2001-2013,5.4026407,52.9124176,6/6/2013 20:11,2,6/6/2013 20:11
2001-2013,5.4093829,52.9150786,6/6/2013 20:41,2,6/6/2013 20:41
2001-2013,5.4094369,52.9168662,6/6/2013 21:11,2,6/6/2013 21:11
2001-2013,5.409388,52.9168599,6/6/2013 21:41,2,6/6/2013 21:41
2001-2013,5.4095421,52.9168973,6/6/2013 22:12,2,6/6/2013 22:12
2001-2013,5.4094823,52.9167928,6/6/2013 22:42,2,6/6/2013 22:42
2001-2013,5.409456,52.9167935,6/6/2013 23:12,2,6/6/2013 23:12
2001-2013,5.4094241,52.9167596,6/6/2013 23:42,2,6/6/2013 23:42
2001-2013,5.4094902,52.9168121,6/7/2013 0:13,2,6/7/2013 0:13
2001-2013,5.4095265,52.916813,6/7/2013 0:43,2,6/7/2013 0:43
2001-2013,5.4095167,52.9167938,6/7/2013 1:12,2,6/7/2013 1:12
2001-2013,5.409533,52.9167983,6/7/2013 1:43,2,6/7/2013 1:43
2001-2013,5.4095291,52.9168203,6/7/2013 2:13,2,6/7/2013 2:13
2001-2013,5.4095028,52.9168019,6/7/2013 2:42,2,6/7/2013 2:42
2001-2013,5.385747,52.8854935,6/7/2013 3:13,2,6/7/2013 3:13
2001-2013,5.3845933,52.8705736,6/7/2013 3:28,2,6/7/2013 3:28
2001-2013,5.3872123,52.8955136,6/7/2013 3:42,2,6/7/2013 3:42
2001-2013,5.3872322,52.8954887,6/7/2013 3:57,2,6/7/2013 3:57
2001-2013,5.387178,52.8955117,6/7/2013 4:13,2,6/7/2013 4:13
2001-2013,5.3871374,52.8955063,6/7/2013 4:28,2,6/7/2013 4:28
2001-2013,5.3870967,52.8954402,6/7/2013 4:43,2,6/7/2013 4:43
2001-2013,5.3870352,52.8953965,6/7/2013 4:58,2,6/7/2013 4:58
2001-2013,5.3866189,52.895584,6/7/2013 5:13,2,6/7/2013 5:13
2001-2013,5.3866794,52.8956908,6/7/2013 5:28,2,6/7/2013 5:28
2001-2013,5.3865759,52.8956544,6/7/2013 5:42,2,6/7/2013 5:42
2001-2013,5.3866519,52.8957395,6/7/2013 5:57,2,6/7/2013 5:57
2001-2013,5.3867556,52.8957987,6/7/2013 6:12,2,6/7/2013 6:12
2001-2013,5.3868108,52.8958454,6/7/2013 6:28,2,6/7/2013 6:28
2001-2013,5.3868864,52.8959237,6/7/2013 6:42,2,6/7/2013 6:42
2001-2013,5.3870748,52.8960457,6/7/2013 6:57,2,6/7/2013 6:57
2001-2013,5.3870068,52.8964203,6/7/2013 7:12,2,6/7/2013 7:12
2001-2013,5.3870658,52.8964409,6/7/2013 7:40,2,6/7/2013 7:40
2001-2013,5.3872161,52.8964382,6/7/2013 7:55,2,6/7/2013 7:55
2001-2013,5.3870437,52.8961774,6/7/2013 8:11,2,6/7/2013 8:11
2001-2013,5.3871821,52.8961418,6/7/2013 8:39,2,6/7/2013 8:39
2001-2013,5.3858636,52.8761159,6/7/2013 8:54,2,6/7/2013 8:54
2001-2013,5.380105,52.8711045,6/7/2013 9:10,2,6/7/2013 9:10
2001-2013,5.3853248,52.8954101,6/7/2013 9:40,2,6/7/2013 9:40
2001-2013,5.3849765,52.8955207,6/7/2013 10:09,2,6/7/2013 10:09
2001-2013,5.3856005,52.8955945,6/7/2013 10:39,2,6/7/2013 10:39
2001-2013,5.3855992,52.8955637,6/7/2013 11:10,2,6/7/2013 11:10
2001-2013,5.3855613,52.8955895,6/7/2013 11:39,2,6/7/2013 11:39
2001-2013,5.3856491,52.8955929,6/7/2013 12:09,2,6/7/2013 12:09
2001-2013,5.3852551,52.8959416,6/7/2013 12:39,2,6/7/2013 12:39
2001-2013,5.3851555,52.8958904,6/7/2013 13:09,2,6/7/2013 13:09
2001-2013,5.3852012,52.8956736,6/7/2013 13:39,2,6/7/2013 13:39
2001-2013,5.3851454,52.8959828,6/7/2013 14:09,2,6/7/2013 14:09
2001-2013,5.3859976,52.8956799,6/7/2013 14:23,2,6/7/2013 14:23
2001-2013,5.385967,52.895752,6/7/2013 14:39,2,6/7/2013 14:39
2001-2013,5.384651,52.8957771,6/7/2013 15:09,2,6/7/2013 15:09
2001-2013,5.3846663,52.8956345,6/7/2013 15:38,2,6/7/2013 15:38
2001-2013,5.3857415,52.8951584,6/7/2013 16:09,2,6/7/2013 16:09
2001-2013,5.3851206,52.8950344,6/7/2013 16:39,2,6/7/2013 16:39
2001-2013,5.3854556,52.8951594,6/7/2013 17:09,2,6/7/2013 17:09
2001-2013,5.3860328,52.8952016,6/7/2013 17:38,2,6/7/2013 17:38
2001-2013,5.3861728,52.8954197,6/7/2013 17:54,2,6/7/2013 17:54
2001-2013,5.386059,52.8955916,6/7/2013 18:09,2,6/7/2013 18:09
2001-2013,5.3860485,52.8955964,6/7/2013 18:23,2,6/7/2013 18:23
2001-2013,5.3860734,52.8955497,6/7/2013 18:39,2,6/7/2013 18:39
2001-2013,5.3862658,52.8955893,6/7/2013 18:54,2,6/7/2013 18:54
2001-2013,5.3863917,52.8955235,6/7/2013 19:09,2,6/7/2013 19:09
2001-2013,5.3865094,52.8953533,6/7/2013 19:24,2,6/7/2013 19:24
2001-2013,5.3872597,52.8955458,6/7/2013 19:39,2,6/7/2013 19:39
2001-2013,5.4025447,52.9123506,6/7/2013 19:54,2,6/7/2013 19:54
2001-2013,5.4026315,52.9124302,6/7/2013 20:09,2,6/7/2013 20:09
2001-2013,5.4093437,52.9150835,6/7/2013 20:39,2,6/7/2013 20:39
2001-2013,5.4095743,52.9162182,6/7/2013 21:09,2,6/7/2013 21:09
2001-2013,5.4094722,52.9168246,6/7/2013 21:39,2,6/7/2013 21:39
2001-2013,5.4095034,52.916818,6/7/2013 22:09,2,6/7/2013 22:09
2001-2013,5.4095292,52.9168209,6/7/2013 22:39,2,6/7/2013 22:39
2001-2013,5.409496,52.9168064,6/7/2013 23:09,2,6/7/2013 23:09
2001-2013,5.409505,52.9168135,6/7/2013 23:39,2,6/7/2013 23:39
2001-2013,5.4094997,52.9168254,6/8/2013 0:09,2,6/8/2013 0:09
2001-2013,5.4095169,52.9168295,6/8/2013 0:39,2,6/8/2013 0:39
2001-2013,5.4095106,52.916835,6/8/2013 1:09,2,6/8/2013 1:09
2001-2013,5.4095353,52.9168336,6/8/2013 1:40,2,6/8/2013 1:40
2001-2013,5.4095233,52.9168235,6/8/2013 2:10,2,6/8/2013 2:10
2001-2013,5.409521,52.9168179,6/8/2013 2:40,2,6/8/2013 2:40
2001-2013,5.4093439,52.9168624,6/8/2013 3:10,2,6/8/2013 3:10
2001-2013,5.3881452,52.8961365,6/8/2013 3:25,2,6/8/2013 3:25
2001-2013,5.3882718,52.8962242,6/8/2013 3:40,2,6/8/2013 3:40
2001-2013,5.388272,52.8961406,6/8/2013 3:55,2,6/8/2013 3:55
2001-2013,5.3882621,52.8962786,6/8/2013 4:11,2,6/8/2013 4:11
2001-2013,5.3855899,52.8951339,6/8/2013 4:26,2,6/8/2013 4:26
2001-2013,5.3885468,52.896342,6/8/2013 4:40,2,6/8/2013 4:40
2001-2013,5.387895,52.8959994,6/8/2013 4:55,2,6/8/2013 4:55
2001-2013,5.38811,52.8960369,6/8/2013 5:10,2,6/8/2013 5:10
2001-2013,5.3884261,52.896101,6/8/2013 5:26,2,6/8/2013 5:26
2001-2013,5.3886318,52.8960824,6/8/2013 5:41,2,6/8/2013 5:41
2001-2013,5.3884924,52.8953841,6/8/2013 5:56,2,6/8/2013 5:56
2001-2013,5.3884731,52.8953906,6/8/2013 6:11,2,6/8/2013 6:11
2001-2013,5.3886288,52.8954894,6/8/2013 6:26,2,6/8/2013 6:26
2001-2013,5.3882325,52.8952385,6/8/2013 6:41,2,6/8/2013 6:41
2001-2013,5.3882296,52.8952256,6/8/2013 6:56,2,6/8/2013 6:56
2001-2013,5.3879865,52.8955928,6/8/2013 7:11,2,6/8/2013 7:11
2001-2013,5.3881359,52.895618,6/8/2013 7:26,2,6/8/2013 7:26
2001-2013,5.3881276,52.8956303,6/8/2013 7:41,2,6/8/2013 7:41
2001-2013,5.3873933,52.8954147,6/8/2013 7:56,2,6/8/2013 7:56
2001-2013,5.3869775,52.8954316,6/8/2013 8:12,2,6/8/2013 8:12
2001-2013,5.3862454,52.8957244,6/8/2013 8:27,2,6/8/2013 8:27
2001-2013,5.3860706,52.8957831,6/8/2013 8:42,2,6/8/2013 8:42
2001-2013,5.3857957,52.8960475,6/8/2013 8:57,2,6/8/2013 8:57
2001-2013,5.3856178,52.8961396,6/8/2013 9:27,2,6/8/2013 9:27
2001-2013,5.3872873,52.879994,6/8/2013 9:42,-1,6/8/2013 9:42
2001-2013,5.3873273,52.8799278,6/8/2013 9:57,-1,6/8/2013 9:57
2001-2013,5.3873332,52.8799489,6/8/2013 10:12,-1,6/8/2013 10:12
2001-2013,5.3887415,52.8826455,6/8/2013 10:39,-1,6/8/2013 10:39
2001-2013,5.3887446,52.8826381,6/8/2013 10:53,-1,6/8/2013 10:53
2001-2013,5.3887372,52.8826504,6/8/2013 11:09,-1,6/8/2013 11:09
2001-2013,5.3874438,52.8798258,6/8/2013 11:38,-1,6/8/2013 11:38
2001-2013,5.3874497,52.8798292,6/8/2013 12:09,-1,6/8/2013 12:09
2001-2013,5.387918,52.8786403,6/8/2013 12:38,-1,6/8/2013 12:38
2001-2013,5.3885402,52.8766721,6/8/2013 13:08,-1,6/8/2013 13:08
2001-2013,5.3887899,52.8769536,6/8/2013 13:38,-1,6/8/2013 13:38
2001-2013,5.3891427,52.8771109,6/8/2013 14:08,-1,6/8/2013 14:08
2001-2013,5.3855627,52.8963474,6/8/2013 14:38,2,6/8/2013 14:38
2001-2013,5.3847031,52.8958726,6/8/2013 15:08,2,6/8/2013 15:08
2001-2013,5.3847403,52.8959482,6/8/2013 15:38,2,6/8/2013 15:38
2001-2013,5.3850726,52.8961876,6/8/2013 16:09,2,6/8/2013 16:09
2001-2013,5.3862402,52.8963257,6/8/2013 16:38,2,6/8/2013 16:38
2001-2013,5.3846961,52.8956669,6/8/2013 17:08,2,6/8/2013 17:08
2001-2013,5.3847755,52.8953376,6/8/2013 17:23,2,6/8/2013 17:23
2001-2013,5.3852994,52.8952989,6/8/2013 17:38,2,6/8/2013 17:38
2001-2013,5.3853312,52.8953733,6/8/2013 17:54,2,6/8/2013 17:54
2001-2013,5.3852815,52.8954507,6/8/2013 18:09,2,6/8/2013 18:09
2001-2013,5.3854263,52.895415,6/8/2013 18:24,2,6/8/2013 18:24
2001-2013,5.3854893,52.8954114,6/8/2013 18:39,2,6/8/2013 18:39
2001-2013,5.3855104,52.8954252,6/8/2013 18:54,2,6/8/2013 18:54
2001-2013,5.3860105,52.8953989,6/8/2013 19:09,2,6/8/2013 19:09
2001-2013,5.4093769,52.9149739,6/8/2013 19:24,2,6/8/2013 19:24
2001-2013,5.4094033,52.9151021,6/8/2013 19:40,2,6/8/2013 19:40
2001-2013,5.4093969,52.9150077,6/8/2013 19:54,2,6/8/2013 19:54
2001-2013,5.4093223,52.9151052,6/8/2013 20:25,2,6/8/2013 20:25
2001-2013,5.4092997,52.9151083,6/8/2013 20:55,2,6/8/2013 20:55
2001-2013,5.409381,52.916883,6/8/2013 21:25,2,6/8/2013 21:25
2001-2013,5.4095087,52.916815,6/8/2013 21:55,2,6/8/2013 21:55
2001-2013,5.4096758,52.9167509,6/8/2013 22:25,2,6/8/2013 22:25
2001-2013,5.4096585,52.9167396,6/8/2013 22:55,2,6/8/2013 22:55
2001-2013,5.40965,52.916751,6/8/2013 23:25,2,6/8/2013 23:25
2001-2013,5.4096776,52.9167633,6/8/2013 23:55,2,6/8/2013 23:55
2001-2013,5.4096114,52.9167456,6/9/2013 0:25,2,6/9/2013 0:25
2001-2013,5.4096463,52.9167486,6/9/2013 0:55,2,6/9/2013 0:55
2001-2013,5.4096721,52.9167533,6/9/2013 1:26,2,6/9/2013 1:26
2001-2013,5.4096712,52.9167557,6/9/2013 1:56,2,6/9/2013 1:56
2001-2013,5.4096651,52.9167477,6/9/2013 2:25,2,6/9/2013 2:25
2001-2013,5.4093608,52.9150096,6/9/2013 2:55,2,6/9/2013 2:55
2001-2013,5.4092411,52.9151272,6/9/2013 3:25,2,6/9/2013 3:25
2001-2013,5.4094239,52.9150065,6/9/2013 3:40,2,6/9/2013 3:40
2001-2013,5.4397316,52.9308883,6/9/2013 3:56,2,6/9/2013 3:56
2001-2013,5.4637438,52.9454421,6/9/2013 4:19,2,6/9/2013 4:19
2001-2013,5.4644679,52.945539,6/9/2013 4:34,2,6/9/2013 4:34
2001-2013,5.4643254,52.945569,6/9/2013 4:49,2,6/9/2013 4:49
2001-2013,5.4642903,52.9453013,6/9/2013 5:04,2,6/9/2013 5:04
2001-2013,5.4637642,52.9455139,6/9/2013 5:19,2,6/9/2013 5:19
2001-2013,5.4643809,52.9449155,6/9/2013 5:34,2,6/9/2013 5:34
2001-2013,5.4643298,52.9449866,6/9/2013 5:49,2,6/9/2013 5:49
2001-2013,5.4641546,52.9451458,6/9/2013 6:04,2,6/9/2013 6:04
2001-2013,5.4638877,52.9455289,6/9/2013 6:19,2,6/9/2013 6:19
2001-2013,5.4639012,52.9455712,6/9/2013 6:34,2,6/9/2013 6:34
2001-2013,5.4638622,52.9454859,6/9/2013 6:49,2,6/9/2013 6:49
2001-2013,5.4638955,52.94556,6/9/2013 7:04,2,6/9/2013 7:04
2001-2013,5.4650882,52.945412,6/9/2013 7:19,2,6/9/2013 7:19
2001-2013,5.4652023,52.9454033,6/9/2013 7:34,2,6/9/2013 7:34
2001-2013,5.4652936,52.9454689,6/9/2013 7:49,2,6/9/2013 7:49
2001-2013,5.4652428,52.9454453,6/9/2013 8:04,2,6/9/2013 8:04
2001-2013,5.4650434,52.9454235,6/9/2013 8:19,2,6/9/2013 8:19
2001-2013,5.4649619,52.9454292,6/9/2013 8:34,2,6/9/2013 8:34
2001-2013,5.4648868,52.9455656,6/9/2013 8:49,2,6/9/2013 8:49
2001-2013,5.4649251,52.9456291,6/9/2013 9:04,2,6/9/2013 9:04
2001-2013,5.463296,52.9444065,6/9/2013 9:19,2,6/9/2013 9:19
2001-2013,5.4634969,52.9444638,6/9/2013 9:34,2,6/9/2013 9:34
2001-2013,5.4638036,52.9445858,6/9/2013 9:49,2,6/9/2013 9:49
2001-2013,5.4637633,52.9446923,6/9/2013 10:04,2,6/9/2013 10:04
2001-2013,5.4638727,52.9447087,6/9/2013 10:19,2,6/9/2013 10:19
2001-2013,5.4640408,52.9447539,6/9/2013 10:35,2,6/9/2013 10:35
2001-2013,5.4646118,52.9444368,6/9/2013 10:50,2,6/9/2013 10:50
2001-2013,5.4643804,52.9457152,6/9/2013 11:05,2,6/9/2013 11:05
2001-2013,5.4643317,52.9455849,6/9/2013 11:20,2,6/9/2013 11:20
2001-2013,5.4643151,52.9455879,6/9/2013 11:35,2,6/9/2013 11:35
2001-2013,5.4642173,52.9456723,6/9/2013 11:50,2,6/9/2013 11:50
2001-2013,5.4639921,52.9456361,6/9/2013 12:05,2,6/9/2013 12:05
2001-2013,5.4662978,52.944128,6/9/2013 12:20,2,6/9/2013 12:20
2001-2013,5.4663256,52.9441943,6/9/2013 12:40,2,6/9/2013 12:40
2001-2013,5.4397035,52.9309817,6/9/2013 12:57,2,6/9/2013 12:57
2001-2013,5.4395271,52.9309544,6/9/2013 13:12,2,6/9/2013 13:12
2001-2013,5.4572796,52.9370845,6/9/2013 13:42,2,6/9/2013 13:42
2001-2013,5.4588915,52.936159,6/9/2013 14:12,2,6/9/2013 14:12
2001-2013,5.4614944,52.9368883,6/9/2013 14:42,2,6/9/2013 14:42
2001-2013,5.4541407,52.9362042,6/9/2013 15:11,2,6/9/2013 15:11
2001-2013,5.456425,52.9396486,6/9/2013 15:26,2,6/9/2013 15:26
2001-2013,5.4396728,52.9308748,6/9/2013 15:42,2,6/9/2013 15:42
2001-2013,5.424307,52.9244439,6/9/2013 16:12,2,6/9/2013 16:12
2001-2013,5.4241377,52.9243683,6/9/2013 16:27,2,6/9/2013 16:27
2001-2013,5.423805,52.9244226,6/9/2013 16:42,2,6/9/2013 16:42
2001-2013,5.4250437,52.9164914,6/9/2013 17:12,2,6/9/2013 17:12
2001-2013,5.3862044,52.8952841,6/9/2013 17:42,2,6/9/2013 17:42
2001-2013,5.3868813,52.8953988,6/9/2013 18:12,2,6/9/2013 18:12
2001-2013,5.3873617,52.8953246,6/9/2013 18:42,2,6/9/2013 18:42
2001-2013,5.4094113,52.9149518,6/9/2013 18:57,2,6/9/2013 18:57
2001-2013,5.4094526,52.9150091,6/9/2013 19:12,2,6/9/2013 19:12
2001-2013,5.4398798,52.9309532,6/9/2013 19:28,2,6/9/2013 19:28
2001-2013,5.4398346,52.9308677,6/9/2013 19:58,2,6/9/2013 19:58
2001-2013,5.4398002,52.9308212,6/9/2013 20:28,2,6/9/2013 20:28
2001-2013,5.4398882,52.9308086,6/9/2013 20:58,2,6/9/2013 20:58
2001-2013,5.4400245,52.9306691,6/9/2013 21:28,2,6/9/2013 21:28
2001-2013,5.4402698,52.9306873,6/9/2013 21:59,2,6/9/2013 21:59
2001-2013,5.440184,52.930731,6/9/2013 22:29,2,6/9/2013 22:29
2001-2013,5.4398937,52.9307861,6/9/2013 22:59,2,6/9/2013 22:59
2001-2013,5.4398292,52.9307449,6/9/2013 23:29,2,6/9/2013 23:29
2001-2013,5.4398135,52.9307498,6/9/2013 23:59,2,6/9/2013 23:59
2001-2013,5.4398149,52.9307473,6/10/2013 0:29,2,6/10/2013 0:29
2001-2013,5.4398051,52.93073,6/10/2013 0:59,2,6/10/2013 0:59
2001-2013,5.440145,52.9306987,6/10/2013 1:30,2,6/10/2013 1:30
2001-2013,5.4401165,52.9307298,6/10/2013 2:00,2,6/10/2013 2:00
2001-2013,5.4401103,52.9307075,6/10/2013 2:30,2,6/10/2013 2:30
2001-2013,5.4401428,52.9307562,6/10/2013 3:00,2,6/10/2013 3:00
2001-2013,5.4401679,52.9307617,6/10/2013 3:30,2,6/10/2013 3:30
2001-2013,5.4400579,52.9308228,6/10/2013 3:45,2,6/10/2013 3:45
2001-2013,5.4602834,52.937591,6/10/2013 4:00,2,6/10/2013 4:00
2001-2013,5.4602574,52.9377453,6/10/2013 4:15,2,6/10/2013 4:15
2001-2013,5.460177,52.9378718,6/10/2013 4:30,2,6/10/2013 4:30
2001-2013,5.4650472,52.9391634,6/10/2013 4:45,2,6/10/2013 4:45
2001-2013,5.4650213,52.939184,6/10/2013 5:00,2,6/10/2013 5:00
2001-2013,5.4650779,52.9392054,6/10/2013 5:15,2,6/10/2013 5:15
2001-2013,5.4665222,52.9395989,6/10/2013 5:30,2,6/10/2013 5:30
2001-2013,5.4664933,52.9396861,6/10/2013 5:45,2,6/10/2013 5:45
2001-2013,5.4664657,52.9397059,6/10/2013 6:00,2,6/10/2013 6:00
2001-2013,5.4664894,52.939854,6/10/2013 6:15,2,6/10/2013 6:15
2001-2013,5.4664614,52.9398575,6/10/2013 6:30,2,6/10/2013 6:30
2001-2013,5.4655993,52.9396937,6/10/2013 6:46,2,6/10/2013 6:46
2001-2013,5.4653919,52.9395769,6/10/2013 7:01,2,6/10/2013 7:01
2001-2013,5.465381,52.9395876,6/10/2013 7:16,2,6/10/2013 7:16
2001-2013,5.4651668,52.9395873,6/10/2013 7:31,2,6/10/2013 7:31
2001-2013,5.4650176,52.9396722,6/10/2013 7:45,2,6/10/2013 7:45
2001-2013,5.4650746,52.9396191,6/10/2013 8:00,2,6/10/2013 8:00
2001-2013,5.4650951,52.9395824,6/10/2013 8:15,2,6/10/2013 8:15
2001-2013,5.4650108,52.9396736,6/10/2013 8:31,2,6/10/2013 8:31
2001-2013,5.4667092,52.9389191,6/10/2013 8:46,2,6/10/2013 8:46
2001-2013,5.4668369,52.9388423,6/10/2013 9:01,2,6/10/2013 9:01
2001-2013,5.4669513,52.9388665,6/10/2013 9:16,2,6/10/2013 9:16
2001-2013,5.467021,52.9387015,6/10/2013 9:31,2,6/10/2013 9:31
2001-2013,5.4670529,52.9387395,6/10/2013 9:46,2,6/10/2013 9:46
2001-2013,5.4639717,52.9348207,6/10/2013 10:02,2,6/10/2013 10:02
2001-2013,5.4648835,52.9391992,6/10/2013 10:17,2,6/10/2013 10:17
2001-2013,5.4649961,52.9389725,6/10/2013 10:32,2,6/10/2013 10:32
2001-2013,5.4652019,52.938735,6/10/2013 10:46,2,6/10/2013 10:46
2001-2013,5.4652628,52.9387277,6/10/2013 11:01,2,6/10/2013 11:01
2001-2013,5.4652103,52.9386841,6/10/2013 11:16,2,6/10/2013 11:16
2001-2013,5.4652219,52.938959,6/10/2013 11:42,2,6/10/2013 11:42
2001-2013,5.4600633,52.9347993,6/10/2013 11:57,2,6/10/2013 11:57
2001-2013,5.4580287,52.9354556,6/10/2013 12:13,2,6/10/2013 12:13
2001-2013,5.4577104,52.9354442,6/10/2013 12:28,2,6/10/2013 12:28
2001-2013,5.4572426,52.9364355,6/10/2013 12:43,2,6/10/2013 12:43
2001-2013,5.4569799,52.936211,6/10/2013 12:58,2,6/10/2013 12:58
2001-2013,5.4541358,52.9361314,6/10/2013 13:13,2,6/10/2013 13:13
2001-2013,5.454114,52.9361198,6/10/2013 13:28,2,6/10/2013 13:28
2001-2013,5.454155,52.9360868,6/10/2013 13:43,2,6/10/2013 13:43
2001-2013,5.454492,52.9352495,6/10/2013 13:58,2,6/10/2013 13:58
2001-2013,5.4544011,52.9355127,6/10/2013 14:13,2,6/10/2013 14:13
2001-2013,5.454441,52.9356102,6/10/2013 14:28,2,6/10/2013 14:28
2001-2013,5.4545867,52.9357286,6/10/2013 14:43,2,6/10/2013 14:43
2001-2013,5.4543876,52.9357576,6/10/2013 15:12,2,6/10/2013 15:12
