ID,longitude,latitude,date_time,b,t
1008-2013,5.434939,52.9210868,6/7/2013 13:40,-1,6/7/2013 13:40
1008-2013,5.4350823,52.9217474,6/7/2013 13:55,-1,6/7/2013 13:55
1008-2013,5.4351129,52.9218761,6/7/2013 14:09,-1,6/7/2013 14:09
1008-2013,5.4398545,52.930898,6/7/2013 14:28,2,6/7/2013 14:28
1008-2013,5.435082,52.9219006,6/7/2013 14:45,-1,6/7/2013 14:45
1008-2013,5.4362209,52.9219369,6/7/2013 15:00,-1,6/7/2013 15:00
1008-2013,5.4362898,52.9218015,6/7/2013 15:22,-1,6/7/2013 15:22
1008-2013,5.437474,52.9218785,6/7/2013 15:52,-1,6/7/2013 15:52
1008-2013,5.4380496,52.921608,6/7/2013 16:07,4,6/7/2013 16:07
1008-2013,5.4380343,52.921573,6/7/2013 16:22,4,6/7/2013 16:22
1008-2013,5.4383425,52.921679,6/7/2013 16:52,4,6/7/2013 16:52
1008-2013,5.438522,52.9219537,6/7/2013 17:21,4,6/7/2013 17:21
1008-2013,5.4384819,52.9220839,6/7/2013 17:36,4,6/7/2013 17:36
1008-2013,5.4383385,52.921906,6/7/2013 18:07,4,6/7/2013 18:07
1008-2013,5.4376386,52.9221579,6/7/2013 18:22,4,6/7/2013 18:22
1008-2013,5.439028,52.9225344,6/7/2013 18:37,4,6/7/2013 18:37
1008-2013,5.4364575,52.9220951,6/7/2013 18:52,4,6/7/2013 18:52
1008-2013,5.4374486,52.9217166,6/7/2013 19:22,4,6/7/2013 19:22
1008-2013,5.4373159,52.921594,6/7/2013 19:48,4,6/7/2013 19:48
1008-2013,5.4372799,52.9215541,6/7/2013 20:18,4,6/7/2013 20:18
1008-2013,5.4373171,52.9215544,6/7/2013 20:48,4,6/7/2013 20:48
1008-2013,5.437328,52.921557,6/7/2013 21:18,4,6/7/2013 21:18
1008-2013,5.4371991,52.9216755,6/7/2013 21:48,4,6/7/2013 21:48
1008-2013,5.4372901,52.921609,6/7/2013 22:18,4,6/7/2013 22:18
1008-2013,5.4373154,52.9216171,6/7/2013 22:48,4,6/7/2013 22:48
1008-2013,5.4373074,52.9216142,6/7/2013 23:18,4,6/7/2013 23:18
1008-2013,5.4372961,52.9216165,6/7/2013 23:48,4,6/7/2013 23:48
1008-2013,5.4372988,52.921626,6/8/2013 0:18,4,6/8/2013 0:18
1008-2013,5.4373462,52.92166,6/8/2013 0:48,4,6/8/2013 0:48
1008-2013,5.4372712,52.9215953,6/8/2013 1:18,4,6/8/2013 1:18
1008-2013,5.4372437,52.9215877,6/8/2013 1:48,4,6/8/2013 1:48
1008-2013,5.436952,52.9216091,6/8/2013 2:18,4,6/8/2013 2:18
1008-2013,5.4371755,52.9215681,6/8/2013 2:48,4,6/8/2013 2:48
1008-2013,5.4371094,52.9214558,6/8/2013 3:18,4,6/8/2013 3:18
1008-2013,5.4366507,52.9214664,6/8/2013 3:36,4,6/8/2013 3:36
1008-2013,5.4364994,52.92224,6/8/2013 3:51,4,6/8/2013 3:51
1008-2013,5.4383534,52.9219412,6/8/2013 4:14,4,6/8/2013 4:14
1008-2013,5.4384955,52.9219821,6/8/2013 4:29,4,6/8/2013 4:29
1008-2013,5.4388486,52.9219197,6/8/2013 4:43,4,6/8/2013 4:43
1008-2013,5.4384732,52.9222644,6/8/2013 5:02,4,6/8/2013 5:02
1008-2013,5.4384359,52.9220149,6/8/2013 5:18,4,6/8/2013 5:18
1008-2013,5.4385671,52.9216367,6/8/2013 5:34,4,6/8/2013 5:34
1008-2013,5.4386695,52.9216829,6/8/2013 5:49,4,6/8/2013 5:49
1008-2013,5.4363868,52.9223414,6/8/2013 6:04,4,6/8/2013 6:04
1008-2013,5.4362876,52.9221773,6/8/2013 6:19,4,6/8/2013 6:19
1008-2013,5.4357405,52.922198,6/8/2013 6:34,4,6/8/2013 6:34
1008-2013,5.4358965,52.9221001,6/8/2013 6:49,4,6/8/2013 6:49
1008-2013,5.4360506,52.9221125,6/8/2013 7:04,4,6/8/2013 7:04
1008-2013,5.4361113,52.9221053,6/8/2013 7:19,4,6/8/2013 7:19
1008-2013,5.4362205,52.9219626,6/8/2013 7:34,4,6/8/2013 7:34
1008-2013,5.4375964,52.9218014,6/8/2013 7:49,4,6/8/2013 7:49
1008-2013,5.4375978,52.9218068,6/8/2013 8:09,4,6/8/2013 8:09
1008-2013,5.4378399,52.9218324,6/8/2013 8:24,4,6/8/2013 8:24
1008-2013,5.4386007,52.9216955,6/8/2013 8:39,4,6/8/2013 8:39
1008-2013,5.438388,52.9218356,6/8/2013 8:54,4,6/8/2013 8:54
1008-2013,5.437871,52.9215522,6/8/2013 9:09,4,6/8/2013 9:09
1008-2013,5.4379025,52.9215291,6/8/2013 9:24,4,6/8/2013 9:24
1008-2013,5.4376515,52.9215987,6/8/2013 9:39,4,6/8/2013 9:39
1008-2013,5.437994,52.9219167,6/8/2013 9:54,4,6/8/2013 9:54
1008-2013,5.4381432,52.9218763,6/8/2013 10:09,4,6/8/2013 10:09
1008-2013,5.4384447,52.922073,6/8/2013 10:24,4,6/8/2013 10:24
1008-2013,5.4385115,52.9219258,6/8/2013 10:52,4,6/8/2013 10:52
1008-2013,5.4380246,52.9219221,6/8/2013 11:08,4,6/8/2013 11:08
1008-2013,5.4380331,52.9219184,6/8/2013 11:23,4,6/8/2013 11:23
1008-2013,5.4374679,52.9219984,6/8/2013 11:49,4,6/8/2013 11:49
1008-2013,5.4377311,52.9217823,6/8/2013 12:04,4,6/8/2013 12:04
1008-2013,5.4381444,52.9213726,6/8/2013 12:22,4,6/8/2013 12:22
1008-2013,5.4381025,52.9212716,6/8/2013 12:52,4,6/8/2013 12:52
1008-2013,5.4369912,52.9218586,6/8/2013 13:07,4,6/8/2013 13:07
1008-2013,5.4371346,52.9219381,6/8/2013 13:22,4,6/8/2013 13:22
1008-2013,5.4371571,52.9218043,6/8/2013 13:52,4,6/8/2013 13:52
1008-2013,5.4381984,52.9221005,6/8/2013 14:22,4,6/8/2013 14:22
1008-2013,5.4380841,52.9218399,6/8/2013 14:52,4,6/8/2013 14:52
1008-2013,5.4379862,52.9221253,6/8/2013 15:22,4,6/8/2013 15:22
1008-2013,5.4370731,52.9218663,6/8/2013 15:52,4,6/8/2013 15:52
1008-2013,5.4371932,52.9220789,6/8/2013 16:23,4,6/8/2013 16:23
1008-2013,5.4374626,52.9219972,6/8/2013 16:38,4,6/8/2013 16:38
1008-2013,5.4381139,52.9220416,6/8/2013 17:08,4,6/8/2013 17:08
1008-2013,5.4379224,52.9217164,6/8/2013 17:23,4,6/8/2013 17:23
1008-2013,5.4388339,52.9223005,6/8/2013 17:53,4,6/8/2013 17:53
1008-2013,5.4385413,52.9227007,6/8/2013 18:23,4,6/8/2013 18:23
1008-2013,5.439877,52.9213193,6/8/2013 18:45,4,6/8/2013 18:45
1008-2013,5.4374681,52.9218361,6/8/2013 19:07,4,6/8/2013 19:07
1008-2013,5.4372604,52.9215278,6/8/2013 19:22,4,6/8/2013 19:22
1008-2013,5.437386,52.9219594,6/8/2013 19:52,4,6/8/2013 19:52
1008-2013,5.4375949,52.9216018,6/8/2013 20:22,4,6/8/2013 20:22
1008-2013,5.4375326,52.9215674,6/8/2013 20:52,4,6/8/2013 20:52
1008-2013,5.437577,52.9215965,6/8/2013 21:22,4,6/8/2013 21:22
1008-2013,5.4375443,52.92158,6/8/2013 21:52,4,6/8/2013 21:52
1008-2013,5.4375543,52.9215638,6/8/2013 22:22,4,6/8/2013 22:22
1008-2013,5.4375514,52.921566,6/8/2013 22:52,4,6/8/2013 22:52
1008-2013,5.4375312,52.921575,6/8/2013 23:22,4,6/8/2013 23:22
1008-2013,5.4375341,52.9215879,6/8/2013 23:52,4,6/8/2013 23:52
1008-2013,5.4375497,52.9215657,6/9/2013 0:22,4,6/9/2013 0:22
1008-2013,5.4375212,52.9215825,6/9/2013 0:52,4,6/9/2013 0:52
1008-2013,5.4375644,52.9216082,6/9/2013 1:22,4,6/9/2013 1:22
1008-2013,5.4375502,52.9215743,6/9/2013 1:52,4,6/9/2013 1:52
1008-2013,5.4375368,52.9215787,6/9/2013 2:23,4,6/9/2013 2:23
1008-2013,5.4375353,52.9215774,6/9/2013 2:53,4,6/9/2013 2:53
1008-2013,5.4373431,52.921355,6/9/2013 3:23,4,6/9/2013 3:23
1008-2013,5.4370095,52.9218217,6/9/2013 4:12,4,6/9/2013 4:12
1008-2013,5.4385025,52.9211715,6/9/2013 4:33,4,6/9/2013 4:33
1008-2013,5.4363417,52.9223809,6/9/2013 5:00,4,6/9/2013 5:00
1008-2013,5.4371846,52.9221278,6/9/2013 5:30,4,6/9/2013 5:30
1008-2013,5.4369102,52.9219432,6/9/2013 5:48,4,6/9/2013 5:48
1008-2013,5.4379353,52.921973,6/9/2013 6:06,4,6/9/2013 6:06
1008-2013,5.4368283,52.9219192,6/9/2013 6:22,4,6/9/2013 6:22
1008-2013,5.4368526,52.9217289,6/9/2013 6:37,4,6/9/2013 6:37
1008-2013,5.4369583,52.9216924,6/9/2013 6:54,4,6/9/2013 6:54
1008-2013,5.4374978,52.9216095,6/9/2013 7:09,4,6/9/2013 7:09
1008-2013,5.4386996,52.9223932,6/9/2013 7:24,4,6/9/2013 7:24
1008-2013,5.438144,52.9218652,6/9/2013 7:39,4,6/9/2013 7:39
1008-2013,5.4381508,52.9219141,6/9/2013 8:01,4,6/9/2013 8:01
1008-2013,5.4377169,52.9220809,6/9/2013 8:23,4,6/9/2013 8:23
1008-2013,5.4374794,52.9219294,6/9/2013 8:38,4,6/9/2013 8:38
1008-2013,5.4366089,52.9222851,6/9/2013 8:53,4,6/9/2013 8:53
1008-2013,5.4366597,52.9223366,6/9/2013 9:08,4,6/9/2013 9:08
1008-2013,5.4363774,52.9222242,6/9/2013 9:23,4,6/9/2013 9:23
1008-2013,5.437165,52.9218472,6/9/2013 9:38,4,6/9/2013 9:38
1008-2013,5.437744,52.9218697,6/9/2013 9:53,4,6/9/2013 9:53
1008-2013,5.438175,52.9220434,6/9/2013 10:08,4,6/9/2013 10:08
1008-2013,5.4384742,52.9220792,6/9/2013 10:23,4,6/9/2013 10:23
1008-2013,5.4362808,52.9221144,6/9/2013 10:38,4,6/9/2013 10:38
1008-2013,5.4380385,52.9219328,6/9/2013 10:53,4,6/9/2013 10:53
1008-2013,5.4371173,52.9221042,6/9/2013 11:09,4,6/9/2013 11:09
1008-2013,5.4384623,52.9218533,6/9/2013 11:24,4,6/9/2013 11:24
1008-2013,5.438389,52.9219448,6/9/2013 11:39,4,6/9/2013 11:39
1008-2013,5.4382501,52.9219003,6/9/2013 11:54,4,6/9/2013 11:54
1008-2013,5.4379805,52.9218292,6/9/2013 12:09,4,6/9/2013 12:09
1008-2013,5.438243,52.9220945,6/9/2013 12:24,4,6/9/2013 12:24
1008-2013,5.4381667,52.922175,6/9/2013 12:38,4,6/9/2013 12:38
1008-2013,5.4378613,52.9221024,6/9/2013 12:53,4,6/9/2013 12:53
1008-2013,5.4377604,52.9219571,6/9/2013 13:08,4,6/9/2013 13:08
1008-2013,5.4378839,52.9221649,6/9/2013 13:24,4,6/9/2013 13:24
1008-2013,5.4358917,52.9221343,6/9/2013 13:38,4,6/9/2013 13:38
1008-2013,5.4365227,52.9221216,6/9/2013 13:54,4,6/9/2013 13:54
1008-2013,5.4376564,52.922161,6/9/2013 14:09,4,6/9/2013 14:09
1008-2013,5.4376523,52.9221205,6/9/2013 14:24,4,6/9/2013 14:24
1008-2013,5.4376416,52.9221026,6/9/2013 14:39,4,6/9/2013 14:39
1008-2013,5.4380452,52.9218246,6/9/2013 14:54,4,6/9/2013 14:54
1008-2013,5.4378534,52.9220375,6/9/2013 15:11,4,6/9/2013 15:11
1008-2013,5.4380615,52.9219673,6/9/2013 15:58,4,6/9/2013 15:58
1008-2013,5.436621,52.9220633,6/9/2013 16:14,4,6/9/2013 16:14
1008-2013,5.4361962,52.9220832,6/9/2013 16:29,4,6/9/2013 16:29
1008-2013,5.4364241,52.9224223,6/9/2013 16:44,4,6/9/2013 16:44
1008-2013,5.4355411,52.9217641,6/9/2013 16:59,4,6/9/2013 16:59
1008-2013,5.4349145,52.9217249,6/9/2013 17:14,4,6/9/2013 17:14
1008-2013,5.4349193,52.9217633,6/9/2013 17:32,4,6/9/2013 17:32
1008-2013,5.4350734,52.9218311,6/9/2013 17:47,4,6/9/2013 17:47
1008-2013,5.4353217,52.9214219,6/9/2013 18:02,4,6/9/2013 18:02
1008-2013,5.4351876,52.9213241,6/9/2013 18:21,4,6/9/2013 18:21
1008-2013,5.434457,52.9216358,6/9/2013 18:36,4,6/9/2013 18:36
1008-2013,5.4351545,52.9217486,6/9/2013 18:53,4,6/9/2013 18:53
1008-2013,5.4351483,52.9216041,6/9/2013 19:09,4,6/9/2013 19:09
1008-2013,5.4352495,52.9212337,6/9/2013 19:32,4,6/9/2013 19:32
1008-2013,5.435279,52.9212713,6/9/2013 19:47,4,6/9/2013 19:47
1008-2013,5.4352749,52.9212558,6/9/2013 20:17,4,6/9/2013 20:17
1008-2013,5.4352601,52.9212237,6/9/2013 20:47,4,6/9/2013 20:47
1008-2013,5.435265,52.9212267,6/9/2013 21:18,4,6/9/2013 21:18
1008-2013,5.435263,52.9212322,6/9/2013 21:47,4,6/9/2013 21:47
1008-2013,5.4352878,52.9212487,6/9/2013 22:17,4,6/9/2013 22:17
1008-2013,5.4352345,52.9212737,6/9/2013 22:47,4,6/9/2013 22:47
1008-2013,5.4352602,52.9212724,6/9/2013 23:17,4,6/9/2013 23:17
1008-2013,5.435181,52.9212641,6/9/2013 23:47,4,6/9/2013 23:47
1008-2013,5.4352438,52.9212439,6/10/2013 0:18,4,6/10/2013 0:18
1008-2013,5.4352479,52.9212447,6/10/2013 0:48,4,6/10/2013 0:48
1008-2013,5.4352216,52.9212382,6/10/2013 1:18,4,6/10/2013 1:18
1008-2013,5.4352171,52.92124,6/10/2013 1:47,4,6/10/2013 1:47
1008-2013,5.4351995,52.9212502,6/10/2013 2:18,4,6/10/2013 2:18
1008-2013,5.4352141,52.9212195,6/10/2013 2:47,4,6/10/2013 2:47
1008-2013,5.4348093,52.9211686,6/10/2013 3:17,4,6/10/2013 3:17
1008-2013,5.4346971,52.9212094,6/10/2013 3:43,4,6/10/2013 3:43
1008-2013,5.4391702,52.92319,6/10/2013 4:15,4,6/10/2013 4:15
1008-2013,5.4349127,52.9220976,6/10/2013 4:30,4,6/10/2013 4:30
1008-2013,5.4353463,52.9222828,6/10/2013 4:44,4,6/10/2013 4:44
1008-2013,5.4353208,52.9223193,6/10/2013 5:00,4,6/10/2013 5:00
1008-2013,5.4357772,52.9224024,6/10/2013 5:15,4,6/10/2013 5:15
1008-2013,5.4358143,52.9225458,6/10/2013 5:30,4,6/10/2013 5:30
1008-2013,5.4365035,52.9220836,6/10/2013 5:45,4,6/10/2013 5:45
1008-2013,5.4362946,52.9219771,6/10/2013 6:00,4,6/10/2013 6:00
1008-2013,5.4365772,52.9218456,6/10/2013 6:16,4,6/10/2013 6:16
1008-2013,5.4369044,52.921713,6/10/2013 6:32,4,6/10/2013 6:32
1008-2013,5.4371838,52.9211223,6/10/2013 6:47,4,6/10/2013 6:47
1008-2013,5.4383772,52.9217148,6/10/2013 7:04,4,6/10/2013 7:04
1008-2013,5.4387898,52.9219294,6/10/2013 7:20,4,6/10/2013 7:20
1008-2013,5.4375492,52.9219821,6/10/2013 7:36,4,6/10/2013 7:36
1008-2013,5.4359839,52.921834,6/10/2013 8:07,4,6/10/2013 8:07
1008-2013,5.4349974,52.9211843,6/10/2013 8:37,4,6/10/2013 8:37
1008-2013,5.4351178,52.920949,6/10/2013 9:07,4,6/10/2013 9:07
1008-2013,5.4355598,52.9207228,6/10/2013 9:37,4,6/10/2013 9:37
1008-2013,5.4351336,52.9211982,6/10/2013 10:08,4,6/10/2013 10:08
1008-2013,5.4356605,52.9220324,6/10/2013 10:38,4,6/10/2013 10:38
1008-2013,5.4351193,52.9217497,6/10/2013 11:07,4,6/10/2013 11:07
1008-2013,5.4367092,52.9211879,6/10/2013 11:39,4,6/10/2013 11:39
1008-2013,5.4371341,52.9216815,6/10/2013 12:09,4,6/10/2013 12:09
1008-2013,5.4378379,52.9218926,6/10/2013 12:39,-1,6/10/2013 12:39
1008-2013,5.4383823,52.9219703,6/10/2013 13:10,-1,6/10/2013 13:10
1008-2013,5.4370751,52.921074,6/10/2013 13:40,-1,6/10/2013 13:40
1008-2013,5.4371202,52.9210987,6/10/2013 14:10,-1,6/10/2013 14:10
1008-2013,5.4392537,52.9284624,6/10/2013 14:36,2,6/10/2013 14:36
1008-2013,5.4341931,52.9218148,6/10/2013 15:07,-1,6/10/2013 15:07
1008-2013,5.4324501,52.9211051,6/10/2013 15:22,-1,6/10/2013 15:22
1008-2013,5.4323047,52.9207255,6/10/2013 15:37,-1,6/10/2013 15:37
1008-2013,5.4326368,52.9201702,6/10/2013 15:52,-1,6/10/2013 15:52
1008-2013,5.4328668,52.9198739,6/10/2013 16:08,-1,6/10/2013 16:08
1008-2013,5.4332274,52.9204245,6/10/2013 16:23,-1,6/10/2013 16:23
1008-2013,5.4328714,52.9208524,6/10/2013 16:38,-1,6/10/2013 16:38
1008-2013,5.4339268,52.9213607,6/10/2013 16:53,-1,6/10/2013 16:53
1008-2013,5.4355017,52.9205253,6/10/2013 17:12,-1,6/10/2013 17:12
1008-2013,5.4358554,52.9206848,6/10/2013 17:42,-1,6/10/2013 17:42
1008-2013,5.436985,52.9215739,6/10/2013 17:57,-1,6/10/2013 17:57
1008-2013,5.4366017,52.9217636,6/10/2013 18:12,-1,6/10/2013 18:12
1008-2013,5.4359373,52.9213993,6/10/2013 18:29,4,6/10/2013 18:29
1008-2013,5.4369418,52.9216652,6/10/2013 18:47,4,6/10/2013 18:47
1008-2013,5.4366566,52.9216781,6/10/2013 19:14,4,6/10/2013 19:14
1008-2013,5.4372537,52.9215406,6/10/2013 19:44,4,6/10/2013 19:44
1008-2013,5.4372221,52.9215796,6/10/2013 20:14,4,6/10/2013 20:14
1008-2013,5.4372849,52.9215272,6/10/2013 20:44,4,6/10/2013 20:44
1008-2013,5.4372792,52.9215367,6/10/2013 21:14,4,6/10/2013 21:14
1008-2013,5.4372834,52.9215186,6/10/2013 21:44,4,6/10/2013 21:44
1008-2013,5.4372815,52.9215389,6/10/2013 22:15,4,6/10/2013 22:15
1008-2013,5.4372899,52.9215403,6/10/2013 22:45,4,6/10/2013 22:45
1008-2013,5.4372805,52.921518,6/10/2013 23:15,4,6/10/2013 23:15
1008-2013,5.4372914,52.9215629,6/10/2013 23:45,4,6/10/2013 23:45
1008-2013,5.4373023,52.921536,6/11/2013 0:14,4,6/11/2013 0:14
1008-2013,5.4372809,52.9215434,6/11/2013 0:45,4,6/11/2013 0:45
1008-2013,5.4372656,52.9215199,6/11/2013 1:15,4,6/11/2013 1:15
1008-2013,5.4373004,52.9215613,6/11/2013 1:45,4,6/11/2013 1:45
1008-2013,5.4372794,52.9215409,6/11/2013 2:15,4,6/11/2013 2:15
1008-2013,5.4372444,52.9215156,6/11/2013 2:45,4,6/11/2013 2:45
1008-2013,5.4374287,52.9213128,6/11/2013 3:15,4,6/11/2013 3:15
1008-2013,5.4358517,52.9221278,6/11/2013 3:45,4,6/11/2013 3:45
1008-2013,5.4365066,52.9224223,6/11/2013 4:15,4,6/11/2013 4:15
1008-2013,5.4380646,52.9223029,6/11/2013 4:46,4,6/11/2013 4:46
1008-2013,5.4365203,52.9223422,6/11/2013 5:16,4,6/11/2013 5:16
1008-2013,5.4365198,52.9221885,6/11/2013 5:48,4,6/11/2013 5:48
1008-2013,5.4367521,52.921895,6/11/2013 6:21,4,6/11/2013 6:21
1008-2013,5.4369237,52.9219603,6/11/2013 6:51,4,6/11/2013 6:51
1008-2013,5.4371484,52.9221224,6/11/2013 7:22,4,6/11/2013 7:22
1008-2013,5.4371441,52.9210671,6/11/2013 7:52,4,6/11/2013 7:52
1008-2013,5.4363418,52.9223594,6/11/2013 8:23,4,6/11/2013 8:23
1008-2013,5.4352855,52.9213366,6/11/2013 8:54,4,6/11/2013 8:54
1008-2013,5.4353339,52.9209666,6/11/2013 9:23,4,6/11/2013 9:23
1008-2013,5.4351415,52.9210999,6/11/2013 9:54,4,6/11/2013 9:54
1008-2013,5.4349456,52.921259,6/11/2013 10:24,-1,6/11/2013 10:24
1008-2013,5.4348501,52.9218872,6/11/2013 10:56,-1,6/11/2013 10:56
1008-2013,5.435084,52.9217244,6/11/2013 11:26,-1,6/11/2013 11:26
1008-2013,5.4288426,52.9182286,6/11/2013 11:56,2,6/11/2013 11:56
1008-2013,5.4352426,52.9214996,6/11/2013 12:27,-1,6/11/2013 12:27
1008-2013,5.4350232,52.9214017,6/11/2013 12:57,-1,6/11/2013 12:57
1008-2013,5.4346401,52.9214357,6/11/2013 13:27,-1,6/11/2013 13:27
1008-2013,5.434579,52.9213491,6/11/2013 13:57,4,6/11/2013 13:57
1008-2013,5.4357538,52.9211497,6/11/2013 14:27,4,6/11/2013 14:27
1008-2013,5.4355976,52.9214201,6/11/2013 14:57,4,6/11/2013 14:57
1008-2013,5.4363124,52.9217956,6/11/2013 15:28,4,6/11/2013 15:28
1008-2013,5.437249,52.9221597,6/11/2013 15:58,4,6/11/2013 15:58
1008-2013,5.4381568,52.9216261,6/11/2013 16:28,4,6/11/2013 16:28
1008-2013,5.4386131,52.921707,6/11/2013 16:58,4,6/11/2013 16:58
1008-2013,5.4364703,52.9221969,6/11/2013 17:30,4,6/11/2013 17:30
1008-2013,5.4374041,52.921749,6/11/2013 18:00,4,6/11/2013 18:00
1008-2013,5.4360149,52.9227411,6/11/2013 18:31,4,6/11/2013 18:31
1008-2013,5.4373874,52.9216711,6/11/2013 19:01,4,6/11/2013 19:01
1008-2013,5.4373749,52.9214291,6/11/2013 19:31,4,6/11/2013 19:31
1008-2013,5.4377636,52.9215505,6/11/2013 20:01,4,6/11/2013 20:01
1008-2013,5.4386281,52.9215617,6/11/2013 20:31,4,6/11/2013 20:31
1008-2013,5.4375597,52.9215431,6/11/2013 21:01,4,6/11/2013 21:01
1008-2013,5.4375896,52.9215482,6/11/2013 21:31,4,6/11/2013 21:31
1008-2013,5.4376636,52.9216609,6/11/2013 22:02,4,6/11/2013 22:02
1008-2013,5.43756,52.9215604,6/11/2013 22:32,4,6/11/2013 22:32
1008-2013,5.4375968,52.9215561,6/11/2013 23:02,4,6/11/2013 23:02
1008-2013,5.4375632,52.9215405,6/11/2013 23:32,4,6/11/2013 23:32
1008-2013,5.4375412,52.921543,6/12/2013 0:02,-1,6/12/2013 0:02
1008-2013,5.4375733,52.921579,6/12/2013 0:32,-1,6/12/2013 0:32
1008-2013,5.4375442,52.9215797,6/12/2013 1:02,-1,6/12/2013 1:02
1008-2013,5.4400149,52.9307556,6/12/2013 1:32,2,6/12/2013 1:32
1008-2013,5.4377111,52.9216158,6/12/2013 2:03,-1,6/12/2013 2:03
1008-2013,5.4377296,52.9216139,6/12/2013 2:33,-1,6/12/2013 2:33
1008-2013,5.4377325,52.9216242,6/12/2013 3:03,-1,6/12/2013 3:03
1008-2013,5.4388105,52.9225211,6/12/2013 3:33,-1,6/12/2013 3:33
1008-2013,5.4369382,52.9220098,6/12/2013 4:05,-1,6/12/2013 4:05
1008-2013,5.4369166,52.9220117,6/12/2013 4:36,-1,6/12/2013 4:36
1008-2013,5.4363608,52.9224212,6/12/2013 5:07,-1,6/12/2013 5:07
1008-2013,5.4358724,52.92249,6/12/2013 5:39,-1,6/12/2013 5:39
1008-2013,5.4347168,52.9218822,6/12/2013 6:09,-1,6/12/2013 6:09
1008-2013,5.4360607,52.9221911,6/12/2013 6:39,-1,6/12/2013 6:39
1008-2013,5.4344529,52.9218332,6/12/2013 7:09,-1,6/12/2013 7:09
1008-2013,5.4345887,52.921506,6/12/2013 7:39,-1,6/12/2013 7:39
1008-2013,5.4345993,52.9209381,6/12/2013 8:10,-1,6/12/2013 8:10
1008-2013,5.4346222,52.9214664,6/12/2013 8:40,-1,6/12/2013 8:40
1008-2013,5.4351229,52.9211998,6/12/2013 9:10,-1,6/12/2013 9:10
1008-2013,5.4345522,52.9210798,6/12/2013 9:40,-1,6/12/2013 9:40
1008-2013,5.4353017,52.92137,6/12/2013 10:09,-1,6/12/2013 10:09
1008-2013,5.4347516,52.9213616,6/12/2013 10:40,-1,6/12/2013 10:40
1008-2013,5.4350585,52.9217999,6/12/2013 11:10,-1,6/12/2013 11:10
1008-2013,5.4356571,52.922434,6/12/2013 11:42,-1,6/12/2013 11:42
1008-2013,5.4350786,52.9222524,6/12/2013 12:12,-1,6/12/2013 12:12
1008-2013,5.4370777,52.9214584,6/12/2013 12:42,-1,6/12/2013 12:42
1008-2013,5.4365744,52.9219348,6/12/2013 13:12,-1,6/12/2013 13:12
1008-2013,5.4368031,52.9218262,6/12/2013 13:42,-1,6/12/2013 13:42
1008-2013,5.4374687,52.9219683,6/12/2013 14:13,-1,6/12/2013 14:13
1008-2013,5.4379946,52.9219703,6/12/2013 14:43,-1,6/12/2013 14:43
1008-2013,5.4376093,52.9214989,6/12/2013 15:13,-1,6/12/2013 15:13
1008-2013,5.437294,52.9211929,6/12/2013 15:43,-1,6/12/2013 15:43
1008-2013,5.4383108,52.9218186,6/12/2013 16:15,-1,6/12/2013 16:15
1008-2013,5.4377034,52.9218415,6/12/2013 16:46,-1,6/12/2013 16:46
1008-2013,5.4367559,52.9224273,6/12/2013 17:16,-1,6/12/2013 17:16
1008-2013,5.4390184,52.9224722,6/12/2013 17:46,-1,6/12/2013 17:46
1008-2013,5.4369494,52.9210396,6/12/2013 18:16,-1,6/12/2013 18:16
1008-2013,5.4390469,52.9225696,6/12/2013 18:47,-1,6/12/2013 18:47
1008-2013,5.4368948,52.9214062,6/12/2013 19:17,-1,6/12/2013 19:17
1008-2013,5.4375492,52.9215204,6/12/2013 19:47,-1,6/12/2013 19:47
1008-2013,5.4375712,52.9214832,6/12/2013 20:17,-1,6/12/2013 20:17
1008-2013,5.4375604,52.9215608,6/12/2013 20:47,-1,6/12/2013 20:47
1008-2013,5.4375538,52.9215392,6/12/2013 21:17,-1,6/12/2013 21:17
1008-2013,5.437511,52.921542,6/12/2013 21:48,-1,6/12/2013 21:48
1008-2013,5.4375535,52.9215291,6/12/2013 22:19,-1,6/12/2013 22:19
1008-2013,5.4375651,52.9215384,6/12/2013 22:49,-1,6/12/2013 22:49
1008-2013,5.4375416,52.9215252,6/12/2013 23:18,-1,6/12/2013 23:18
1008-2013,5.4375712,52.9215466,6/12/2013 23:48,-1,6/12/2013 23:48
1008-2013,5.4375791,52.9214654,6/13/2013 0:19,-1,6/13/2013 0:19
1008-2013,5.4375699,52.9215059,6/13/2013 0:49,-1,6/13/2013 0:49
1008-2013,5.4375564,52.9215274,6/13/2013 1:22,-1,6/13/2013 1:22
1008-2013,5.4375528,52.9215309,6/13/2013 1:52,-1,6/13/2013 1:52
1008-2013,5.4375844,52.9215394,6/13/2013 2:22,-1,6/13/2013 2:22
1008-2013,5.4375779,52.9215406,6/13/2013 2:52,-1,6/13/2013 2:52
1008-2013,5.4375608,52.9215499,6/13/2013 3:23,-1,6/13/2013 3:23
1008-2013,5.4377858,52.9214114,6/13/2013 3:53,-1,6/13/2013 3:53
1008-2013,5.4370551,52.9212618,6/13/2013 4:23,-1,6/13/2013 4:23
1008-2013,5.4364033,52.9212638,6/13/2013 4:53,-1,6/13/2013 4:53
1008-2013,5.4363569,52.9211072,6/13/2013 5:23,-1,6/13/2013 5:23
1008-2013,5.4369519,52.9211513,6/13/2013 6:53,-1,6/13/2013 6:53
1008-2013,5.4368075,52.921365,6/13/2013 7:23,-1,6/13/2013 7:23
